"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chick_Entrezid","Human_Entrezid","Symbol","TF_Status"
"ENSGALG00000000141",49.6696713439516,1.99003996807949,0.721347763706215,2.7587802558018,0.00580175333659444,0.0351889430661704,693256,NA,"BLB1","No"
"ENSGALG00000000154",52.7151816953051,3.34859842070033,0.770291845060125,4.34718145099791,1.37898135249159e-05,0.000226674488712749,421153,79961,"DENND2D","No"
"ENSGALG00000000225",117.685482375747,2.00016245657754,0.635739980511506,3.14619580000025,0.00165409230072752,0.0130106308325453,395415,NA,"MGAT4C","No"
"ENSGALG00000000284",133.072195198532,10.7424709231552,1.86114049759398,5.77198279068278,7.83441192304275e-09,2.8739354196593e-07,396230,3214,"HOXB4","Transcription Factor"
"ENSGALG00000000299",8.22588471285119,4.66346289293442,1.24983090370061,3.73127507019265,0.000190513065808789,0.00218741275990364,421158,5317,"PKP1","No"
"ENSGALG00000000302",1334.77314835486,3.52284441425138,1.08288351791053,3.25320716031293,0.00114110273631271,0.00965650643628864,396433,7139,"TNNT2","No"
"ENSGALG00000000309",53.3660751897956,2.44428791581862,0.894655671071149,2.73209905760966,0.00629322166552414,0.037585432157727,421160,NA,NA,"No"
"ENSGALG00000000365",63.1891744875999,5.84860384385743,1.25132136995366,4.67394226958181,2.95472419281926e-06,6.02010939362436e-05,396037,NA,"NKX2-6","Transcription Factor"
"ENSGALG00000000371",20.3249184146996,3.39093340871477,1.06482913086936,3.1844859521699,0.0014501134905613,0.0116724283684134,374218,104909134,"CRHR1","No"
"ENSGALG00000000400",264.785805745511,2.79336346831945,0.361523528364554,7.72664363217509,1.10419198692591e-14,1.50943988366607e-12,419806,3749,"KCNC4","No"
"ENSGALG00000000433",67.975567260348,1.84202268703773,0.618963727316462,2.97597840672164,0.00292055425241212,0.0206231102486002,100857247,NA,NA,"No"
"ENSGALG00000000437",9.30916099807327,5.12928457076657,1.41501362899907,3.62490117808607,0.000289071966615205,0.0031302755816138,395926,NA,"PGA3","No"
"ENSGALG00000000441",12.9129648617962,6.86200024478194,1.17465677609965,5.84170660264409,5.16687471701236e-09,2.00580083067708e-07,395116,3744,"KCNA10","No"
"ENSGALG00000000442",59.6511495318157,1.78511938802135,0.505818480859584,3.5291699603141,0.000416865312291109,0.00426083391296707,395117,3737,"KCNA2","No"
"ENSGALG00000000458",385.985863573508,6.25852294324539,0.465292753632794,13.4507208512956,3.04885519943315e-41,8.1272316766223e-38,428320,360200,"TMPRSS9","No"
"ENSGALG00000000498",393.733702771868,2.62600625294049,0.570058132339874,4.60655870684928,4.09387519330788e-06,7.90790336253216e-05,419953,NA,"ACE","No"
"ENSGALG00000000583",1672.61835580244,1.60293658366975,0.330747787792357,4.84640152657974,1.25720945231566e-06,2.81228083641073e-05,419820,9580,"SOX13","Transcription Factor"
"ENSGALG00000000604",1061.37938846151,1.65445193838098,0.301274199092455,5.49151551432142,3.98499310474445e-08,1.26460277216831e-06,107049081,NA,NA,"No"
"ENSGALG00000000608",449.990058889448,3.24280632601915,0.401172090513895,8.08332982951324,6.30218738961728e-16,1.07231047988871e-13,415860,999,"CDH1","No"
"ENSGALG00000000616",30.8623377735319,2.50894138651631,0.906466667936092,2.76782531036563,0.00564316947276673,0.0344097798503359,421177,1999,"ELF3","Transcription Factor"
"ENSGALG00000000630",73.6254978881466,3.33734071926058,0.825599186667484,4.04232558989271,5.29236755110304e-05,0.000721620857735226,427564,3038,"HAS3","No"
"ENSGALG00000000639",129.511229261596,2.21313557225644,0.550374530792507,4.02114459960502,5.79160378998238e-05,0.00077906569400318,428261,10446,"LRRN2","No"
"ENSGALG00000000645",102.217637993579,1.81081275035696,0.466880933618812,3.87853223373524,0.000105088603837966,0.001301926514163,NA,83715,"ESPN","No"
"ENSGALG00000000653",1311.67034575678,2.87556388086304,0.456096989820303,6.30472014734406,2.88715083525778e-10,1.57600991328031e-08,419825,6900,"CNTN2","No"
"ENSGALG00000000678",469.229183326211,2.41519010579402,0.387226016166637,6.23715867467615,4.45589958130617e-10,2.31440566215426e-08,395465,163732,"CITED4","No"
"ENSGALG00000000839",130.160387945056,1.86171462506951,0.642900033123674,2.89580732485571,0.00378184520277181,0.0252133523022644,395562,7481,"WNT11","No"
"ENSGALG00000000902",101.379535926133,2.34636390025711,0.465741435793638,5.03791099509717,4.70640189767859e-07,1.17196533386633e-05,769268,126695,"KDF1","No"
"ENSGALG00000000920",909.907182993042,2.73881342767782,0.460930726108287,5.94191984292753,2.81703169300497e-09,1.16724365020522e-07,425665,NA,"CGN","No"
"ENSGALG00000000994",13.4576403794508,4.28884456733483,0.957695204715951,4.47829804954164,7.52405029097004e-06,0.000133562331136265,428212,NA,NA,"No"
"ENSGALG00000001028",107.845220445098,2.10826570031734,0.540481519026339,3.90071746415181,9.59080301388784e-05,0.00120974214041106,100857874,NA,"AC004687.2","No"
"ENSGALG00000001073",1733.52368107469,2.58258083418544,0.38965653017267,6.62783922302293,3.40636180345301e-11,2.27005627851781e-09,772325,2649,"NR6A1","Transcription Factor"
"ENSGALG00000001149",23.1663919388844,4.99894240043606,1.02794369685353,4.86305078355701,1.15590175237281e-06,2.61122777223881e-05,415634,221188,"ADGRG5","No"
"ENSGALG00000001171",989.512223539554,1.58221312113557,0.436875186221521,3.62165939159862,0.000292719363710557,0.00316121100822866,428330,10501,"SEMA6B","No"
"ENSGALG00000001172",149.858561484409,5.53985740217149,0.616428260976657,8.98702696303094,2.5400832627008e-19,6.66001503338305e-17,396300,NA,"KBP","No"
"ENSGALG00000001191",606.223188376999,3.31528421531667,0.668338398517772,4.96048741576011,7.03165168052362e-07,1.67857070116858e-05,395533,4222,"MEOX1","Transcription Factor"
"ENSGALG00000001204",384.418805945125,1.71867316500694,0.30054337159547,5.71855288600497,1.07435079750598e-08,3.80877830033548e-07,415643,84080,"ENKD1","No"
"ENSGALG00000001276",4.50716534581872,5.96799733642854,2.03905182878811,2.92684926011693,0.00342414798236375,0.0234342416901694,771865,3219,"HOXB9","Transcription Factor"
"ENSGALG00000001282",25.8381832060837,2.08545913620805,0.748573572474851,2.78591071457857,0.00533775718718857,0.032949474508643,770710,2563,"GABRD","No"
"ENSGALG00000001320",4.93048367144746,6.53979404748227,1.80731015101431,3.61852338615593,0.000296288729367144,0.00319759914810938,396051,1544,"CYP1A2","No"
"ENSGALG00000001325",5.69854814220654,4.82685573210846,1.65098377987261,2.92362395739643,0.00345982438236903,0.0236278527632836,396052,1543,"CYP1A1","No"
"ENSGALG00000001331",1034.17477012622,3.26647820779962,0.263029566487027,12.4186731226686,2.06965597274201e-35,3.00927978436689e-32,419731,6768,"ST14","No"
"ENSGALG00000001342",91.9551799023398,1.50390410132032,0.517653761145059,2.90523167067049,0.00366981359959005,0.0247658222412841,770384,610,"HCN2","No"
"ENSGALG00000001369",12.1220213362686,3.42717689168646,1.25246785828372,2.73633919546869,0.00621269507521869,0.0371878162548831,419861,3290,"HSD11B1","No"
"ENSGALG00000001383",8.02127051770825,4.58062106912762,1.39319361388674,3.28785677989764,0.00100953182292977,0.0087800173876774,416150,3360,"HTR4","No"
"ENSGALG00000001405",232.877416434017,3.45146124937864,0.428354894020959,8.05748060207704,7.78829473155658e-16,1.28418542202594e-13,419863,3664,"IRF6","Transcription Factor"
"ENSGALG00000001437",763.603411548695,1.82194436540843,0.563503927341518,3.23324164572189,0.00122393985579263,0.0102436912891404,395450,50863,"NTM","No"
"ENSGALG00000001442",171.712321681396,2.65090734614605,0.622991136862389,4.25512850711968,2.08928984544274e-05,0.000325059355914506,395422,4978,"OPCML","No"
"ENSGALG00000001449",2960.4898636038,2.39401732092086,0.30092854745941,7.95543440837486,1.78504070397089e-15,2.8267268335951e-13,415301,64220,"STRA6","No"
"ENSGALG00000001459",1455.32855500917,2.10239136280422,0.611067904593261,3.44052002568129,0.00058059747029825,0.00561092201809681,396032,7134,"TNNC1","No"
"ENSGALG00000001559",27.9712640814246,4.81693522851243,1.28074701040446,3.7610356997759,0.000169211275243881,0.00197978429864714,378906,7784,"ZP3","No"
"ENSGALG00000001620",14.7583703209977,2.89467479907659,0.88188662013898,3.28236616019915,0.001029398397858,0.00893821822765515,417124,NA,NA,"No"
"ENSGALG00000001662",27.8613236042142,5.38821363996655,0.879041846739835,6.12964406637773,8.80758900219081e-10,4.16770942310768e-08,416159,23120,"ATP10B","No"
"ENSGALG00000001690",142.35133481638,2.26599250025293,0.443606902857828,5.10810919680203,3.25398591547596e-07,8.32708011713959e-06,414890,2561,"GABRB2","No"
"ENSGALG00000001716",70.7624411184911,3.16355065969424,0.601581087192702,5.25872692317681,1.45056107529444e-07,4.01205796818801e-06,415313,388135,"C10H15ORF59","No"
"ENSGALG00000001727",517.889342388811,2.55949604761512,0.340233355403762,7.52276638067341,5.36292021179112e-14,6.40108551249158e-12,431331,11178,"LZTS1","Transcription Factor"
"ENSGALG00000001764",91.3451563458227,3.49076311212543,0.559751403251995,6.23627398135153,4.48115981365651e-10,2.31440566215426e-08,427478,NA,NA,"No"
"ENSGALG00000001876",406.938572786706,1.73324594961281,0.446644292218353,3.88059576672139,0.000104200904734622,0.00129594253708809,417513,NA,"RASA4B","No"
"ENSGALG00000001883",767.668978875341,2.27981760740226,0.370561002839478,6.15234088296615,7.63475559209777e-10,3.70031154363672e-08,396159,10610,"ST6GALNAC2","No"
"ENSGALG00000001885",116.946834468167,4.70540664014597,0.769611004050868,6.11400644660606,9.71603777968337e-10,4.54381018269754e-08,417514,NA,NA,"No"
"ENSGALG00000001900",115.302196842535,4.30349923486901,0.624367851656185,6.89257017870738,5.47932448753013e-12,4.27494223675888e-10,427408,23349,"PHF24","No"
"ENSGALG00000001933",79.5464501335253,1.54888691839218,0.470522128224464,3.29184713211465,0.000995316975681278,0.00868292725044698,427373,7464,"CORO2A","No"
"ENSGALG00000002093",17.4326339354418,5.85323886776282,1.33935265538107,4.37019992027229,1.24132834552078e-05,0.000207783623638807,395289,NA,"NR2E3","Transcription Factor"
"ENSGALG00000002097",2.24975983034182,6.38837882634534,1.71263573219317,3.73014454052321,0.000191369954753662,0.00219567507627695,415324,NA,NA,"No"
"ENSGALG00000002108",194.136128061603,5.01876947354119,0.689795132286637,7.27573918491454,3.44528663812733e-13,3.48758952469674e-11,427805,645027,"EVPLL","No"
"ENSGALG00000002160",751.972100024338,3.06984644362149,0.293892750835865,10.4454650034425,1.53700285369605e-25,8.1942745473382e-23,414830,567,"B2M","No"
"ENSGALG00000002165",171.573466178612,3.26730969980532,0.503277501107524,6.49206390632445,8.4668325753969e-11,5.18844905022598e-09,100858799,10497,"UNC13B","No"
"ENSGALG00000002167",82.527092421321,2.54847257664192,0.397765910633624,6.406965776887,1.48444122645054e-10,8.60222933907604e-09,415327,197135,"PATL2","No"
"ENSGALG00000002201",548.575019617142,1.67747982182182,0.416185181597944,4.03060919992665,5.56324751383869e-05,0.000752143539613999,408044,5493,"PPL","No"
"ENSGALG00000002244",66.7514856691169,3.61724647838237,1.05517825946496,3.42809041594216,0.000607842980530888,0.0058144979848152,427535,181,"AGRP","No"
"ENSGALG00000002266",134.339442395997,1.81781308741308,0.563082036841979,3.2283272569095,0.00124516436763344,0.0103995607811641,423618,55753,"OGDHL","No"
"ENSGALG00000002283",500.495416691135,1.52967272727464,0.34539593522327,4.4287513872618,9.47802005558605e-06,0.000163352858587331,415917,7867,"MAPKAPK3","No"
"ENSGALG00000002287",7.82180948020652,3.80520935671381,1.28902566065371,2.95200434938126,0.00315718483760525,0.0220218117281546,NA,23418,"CRB1","No"
"ENSGALG00000002289",23.4635981159936,7.26710130071463,1.31730912651089,5.51662563817709,3.45570467413794e-08,1.11432541447908e-06,395314,1103,"CHAT","No"
"ENSGALG00000002318",4.61176955526272,3.62245256762586,1.37628020503697,2.63206035687228,0.00848687842691201,0.0470335183756681,431649,206338,"LVRN","No"
"ENSGALG00000002325",7.44806167573396,7.23756583297129,1.56561730395898,4.62281926411368,3.78559535279613e-06,7.40181076682411e-05,NA,3483,"IGFALS","No"
"ENSGALG00000002389",29.8648838242697,2.05036223639335,0.73786471933229,2.77877798283778,0.00545638043357108,0.0335264497328221,417374,NA,NA,"No"
"ENSGALG00000002427",47.0046842005532,3.9944648064879,0.661224721139331,6.04100947648357,1.53152982695011e-09,6.8422592324693e-08,770371,643008,"SMIM5","No"
"ENSGALG00000002428",5.81634605716384,3.96031055404698,1.43698615973583,2.75598378398789,0.00585158979597708,0.0354374582343269,427006,7783,"ZP2","No"
"ENSGALG00000002597",23.9703434993153,3.45923135436061,0.978713589850816,3.53446747877272,0.00040859771358819,0.00419455188134115,769454,118490,"MSS51","No"
"ENSGALG00000002708",549.991181734806,1.94516625044483,0.290378906971149,6.69871744726313,2.10256682210017e-11,1.4621066848987e-09,NA,84894,"LINGO1","No"
"ENSGALG00000002722",284.236670507041,2.02675526367556,0.547949579269323,3.69879883177971,0.000216622202832869,0.00243646660485858,396135,4485,"MST1","No"
"ENSGALG00000002742",183.409582693807,2.06734192993975,0.396535824443078,5.21350607563204,1.85304458338123e-07,4.98110841455452e-06,416810,114795,"TMEM132B","No"
"ENSGALG00000002744",105.065226711311,2.35264754458093,0.819669206562022,2.87024024538967,0.00410160035468691,0.026874639931529,423644,65217,"PCDH15","No"
"ENSGALG00000002763",2905.54107191869,1.6031390329986,0.274764596400682,5.83459096986712,5.39226822919555e-09,2.08318690960757e-07,395545,2487,"FRZB","No"
"ENSGALG00000002775",120.259432826938,3.7316129204831,0.541201547056985,6.89505220518186,5.3845025601794e-12,4.22155558566222e-10,415687,79152,"FA2H","No"
"ENSGALG00000002783",686.859235397462,2.87769750104448,0.548358616961479,5.24783857138991,1.53894052223278e-07,4.21469430010122e-06,417557,124935,"SLC43A2","No"
"ENSGALG00000002792",40.363121443068,4.89284888768498,1.01970543862676,4.79829635338044,1.60020894287391e-06,3.4821417458946e-05,428271,25803,"SPDEF","Transcription Factor"
"ENSGALG00000002832",171.691485005463,1.75610813342493,0.419657264935378,4.18462464529322,2.85637683475424e-05,0.000427761152575462,420011,3430,"IFI35","No"
"ENSGALG00000002840",874.628479838753,1.88966065933381,0.322045389285947,5.8676842525945,4.4192379477128e-09,1.74521707989428e-07,419906,2914,"GRM4","No"
"ENSGALG00000002864",56.1596866100006,2.58285758362776,0.828864203363694,3.11614082638147,0.00183234744409907,0.0141714531048939,423649,347731,"LRRTM3","No"
"ENSGALG00000002886",629.329450220131,2.92431435349867,0.933018100829057,3.13425254118885,0.00172292505230565,0.0134618775215322,396073,1482,"NKX2-5","Transcription Factor"
"ENSGALG00000002957",166.51418604678,4.19642144696617,0.663113872621796,6.32835719508402,2.47785023887764e-10,1.38086190664142e-08,415692,NA,NA,"No"
"ENSGALG00000002987",42.1376401549635,4.29387058414362,0.884972676670351,4.85198096770515,1.22234355672945e-06,2.74967128640377e-05,100857105,5345,"SERPINF2","No"
"ENSGALG00000003103",108.577654766354,3.41912389938528,0.646894390815782,5.28544372609803,1.25400418484808e-07,3.54983060751508e-06,427573,4486,"MST1R","No"
"ENSGALG00000003106",182.076657037239,2.59524165867981,0.720072771194207,3.60413802951572,0.000313190591487008,0.00334837588251551,419156,84969,"TOX2","Transcription Factor"
"ENSGALG00000003123",809.142470910331,2.18371194810406,0.238856131089369,9.14237343686609,6.10964491465737e-20,1.77668474118236e-17,428309,8506,"CNTNAP1","No"
"ENSGALG00000003144",56.8197254277415,1.68655536916701,0.557588824226021,3.02472950656442,0.00248855581987562,0.0181744117731007,417401,7706,"TRIM25","No"
"ENSGALG00000003174",20.5436004530096,2.6049554726748,0.834254372562674,3.12249543825927,0.00179324884494537,0.0139311659026712,428226,9783,"RIMS3","No"
"ENSGALG00000003217",22.3009737401036,3.24252088375057,0.954916789187114,3.39560569095325,0.000684769304112024,0.00637511826331675,374125,9516,"LITAF","Transcription Factor"
"ENSGALG00000003286",22.2627709069064,2.25363279062523,0.766682672897197,2.93945966211684,0.00328785064716952,0.0227054763604617,415361,23205,"ACSBG1","No"
"ENSGALG00000003374",677.366076564221,3.56036324320126,0.549108979772027,6.48389185818708,8.93863017638202e-11,5.41532011519144e-09,415710,80004,"ESRP2","No"
